NID,PID
2558,5351
2559,5352
2560,5353
2561,5354
2562,5355
2563,5356
2564,5371
2565,5372
2566,5373
2567,5374
2568,5375
2569,5376
2570,5377
2571,5378
2572,5379
2573,5380
2574,5381
2575,5382
2576,5383
2577,5384
2578,5385
2579,5386
2580,5387
2581,5388
2582,5389
2583,5390
2584,5391
2585,5392
2586,5393
2587,5394
2588,5395
2589,5396
2590,5397
2591,5398
2592,5399
2593,5400
2594,5401
2595,5402
2596,5403
2597,5404
2598,5405
2599,5406
2600,5407
2601,5408
2602,5409
2603,5410
2604,5411
2605,5412
2606,5413
2607,5414
2608,5415
2609,5416
2610,5417
2611,5418
2612,5419
2613,5420
2614,5421
2615,5422
2616,5423
2617,5424
2618,5425
2619,5426
2620,5427
2621,5428
2622,5429
2623,5430
2624,5431
2625,5432
2626,5433
2627,5434
2628,5435
2629,5436
2630,5437
2631,5438
2632,5439
2633,5440
2634,5441
2635,5442
2636,5443
2637,5444
2638,5445
2639,5446
2640,5447
2641,5524
2642,5525
2643,5526
2644,5527
2645,5528
2646,5529
2647,5530
2648,5531
2649,5532
2650,5533
2651,5534
2652,5535
2653,5536
2654,5537
2655,5538
2656,5539
2657,5540
2658,5557
2659,5558
2660,5559
2661,5560
2662,5561
2663,5562
2664,5563
2665,5564
2666,5565
2667,5566
2668,5567
2669,5568
2670,5569
2671,5570
2672,5571
2673,5572
2674,5573
2675,5590
2676,5591
2677,5592
2678,5593
2679,5594
2680,5595
2681,5596
2682,5597
2683,5598
2684,5599
2685,5600
2686,5601
2687,5602
2688,5603
2689,5604
2690,5605
2691,5606
2692,5623
2693,5624
2694,5625
2695,5626
2696,5627
2697,5628
2698,5629
2699,5630
2700,5631
2701,5632
2702,5633
2703,5634
2704,5635
2705,5636
2706,5650
2707,5651
2708,5652
2709,5653
2710,5654
2711,5655
2712,5656
2713,5657
2714,5658
2715,5659
2716,5660
2717,5661
2718,5662
2719,5663
2720,5664
2721,5665
2722,5666
2723,5667
2724,5668
2725,5669
2726,5670
2727,5691
2728,5692
2729,5693
2730,5694
2731,5695
2732,5696
2733,5697
2734,5698
2735,5699
2736,5700
2737,5701
2738,5702
2739,5703
2740,5704
2741,5705
2742,5706
2743,5707
2744,5708
2745,5709
2746,5710
2747,5711
2748,5732
2749,5733
2750,5734
2751,5735
2752,5736
2753,5737
2754,5738
2755,5739
2756,5740
2757,5741
2758,5742
2759,5743
2760,5744
2761,5745
2762,5746
2763,5747
2764,5763
2765,5764
2766,5765
2767,5766
2768,5767
2769,5768
2770,5769
2771,5770
2772,5771
2773,5772
2774,5773
2775,5774
2776,5775
2777,5776
2778,5777
2779,5778
2780,5794
2781,5795
2782,5796
2783,5797
2784,5798
2785,5799
2786,5800
2787,5801
2788,5802
2789,5803
2790,5804
2791,5805
2792,5806
2793,5807
2794,5808
2795,5809
2796,5810
2797,5827
2798,5828
2799,5829
2800,5830
2801,5831
2802,5832
2803,5833
2804,5834
2805,5835
2806,5836
2807,5837
2808,5838
2809,5839
2810,5840
2811,5854
2812,5855
2813,5856
2814,5857
2815,5858
2816,5859
2817,5860
2818,5861
2819,5862
2820,5863
2821,5864
2822,5865
2823,5866
2824,5867
2825,5868
2826,5883
2827,5884
2828,5885
2829,5886
2830,5887
2831,5888
2832,5889
2833,5890
2834,5891
2835,5892
2836,5893
2837,5894
2838,5895
2839,5896
2840,5897
2841,5898
2842,5899
2843,5900
2844,5901
2845,5902
2846,5903
2847,5924
2848,5925
2849,5926
2850,5927
2851,5928
2852,5929
2853,5930
2854,5931
2855,5932
2856,5933
2857,5934
2858,5935
2859,5936
2860,5937
2861,5938
2862,5939
2863,5940
2864,5941
2865,5959
2866,5960
2867,5961
2868,5962
2869,5963
2870,5964
2871,5965
2872,5966
2873,5967
2874,5968
2875,5969
2876,5970
2877,5971
2878,5972
2879,5973
2880,5974
2881,5975
2882,5976
2883,5977
2884,5978
2885,5979
2886,5980
2887,5981
2888,5982
2889,5983
2890,5984
2891,5985
2892,5986
2893,5987
2894,5988
2895,5989
2896,5990
2897,5991
2898,5992
2899,5993
2900,5994
2901,5995
2902,5996
2903,5997
2904,5998
2905,5999
2906,6000
2907,6001
2908,6002
2909,6003
2910,6004
2911,6005
2912,6006
2913,6007
2914,6008
2915,6009
2916,6010
2917,6062
2918,6063
2919,6064
2920,6065
2921,6066
2922,6067
2923,6068
2924,6069
2925,6070
2926,6071
2927,6072
2928,6073
2929,6074
2930,6075
2931,6076
2932,6077
2933,6078
2934,6079
2935,6080
2936,6081
2937,6082
2938,6083
2939,6084
2940,6085
2941,6086
2942,6087
2943,6088
2944,6089
2945,6090
2946,6091
2947,6092
2948,6093
2949,6094
2950,6095
2951,6096
2952,6097
2953,6133
2954,6134
2955,6135
2956,6136
2957,6137
2958,6138
2959,6139
2960,6140
2961,6141
2962,6142
2963,6143
2964,6144
2965,6145
2966,6146
2967,6147
2968,6148
2969,6149
2970,6150
2971,6168
2972,6169
2973,6170
2974,6171
2975,6172
2976,6173
2977,6174
2978,6175
2979,6176
2980,6177
2981,6178
2982,6179
2983,6180
2984,6181
2985,6182
2986,6183
2987,6184
2988,6185
2989,6186
2990,6187
2991,6188
2992,6189
2993,6190
2994,6191
2995,6192
2996,6193
2997,6194
2998,6195
2999,6196
3000,6197
3001,6198
3002,6199
3003,6200
3004,6201
3005,6202
3006,6203
3007,6239
3008,6240
3009,6241
3010,6242
3011,6243
3012,6244
3013,6245
3014,6246
3015,6247
3016,6248
3017,6249
3018,6250
3019,6251
3020,6252
3021,6253
3022,6254
3023,6255
3024,6256
3025,6257
3026,6258
3027,6259
3028,6280
3029,6281
3030,6282
3031,6283
3032,6284
3033,6285
3034,6286
3035,6287
3036,6288
3037,6289
3038,6290
3039,6291
3040,6292
3041,6293
3042,6307
3043,6308
3044,6309
3045,6310
3046,6311
3047,6312
3048,6313
3049,6314
3050,6315
3051,6316
3052,6317
3053,6318
3054,6319
3055,6320
3056,6321
3057,6322
3058,6323
3059,6324
3060,6325
3061,6326
3062,6327
3063,6348
3064,6349
3065,6350
3066,6351
3067,6352
3068,6353
3069,6354
3070,6355
3071,6356
3072,6357
3073,6358
3074,6359
3075,6360
3076,6361
3077,6362
3078,6363
3079,6364
3080,6365
3081,6366
3082,6367
