DID,Dist,PID,Dir,Apara,r,slope,cant,LW,RW
1294,445.675,3224,1.57047,0,9e+10,0,0,2.00196,2.00196
1295,446.662,3225,1.57047,0,9e+10,0,0,2.00196,2.00196
1296,447.648,3226,1.57047,0,9e+10,0,0,2.00196,2.00196
1297,448.635,3227,1.57047,0,9e+10,0,0,2.00196,2.00196
1298,449.621,3228,1.57047,0,9e+10,0,0,2.00196,2.00196
1299,450.607,3229,1.57047,0,9e+10,0,0,2.00196,2.00196
1300,451.594,3230,1.57047,0,9e+10,0,0,2.00196,2.00196
1301,452.58,3231,1.57047,0,9e+10,0,0,2.00196,2.00196
1302,453.567,3232,1.57047,0,9e+10,0,0,2.00196,2.00196
1303,454.553,3233,1.57047,0,9e+10,0,0,2.00196,2.00196
1304,455.54,3234,1.57047,0,9e+10,0,0,2.00196,2.00196
1305,456.526,3235,1.57047,0,9e+10,0,0,2.00196,2.00196
1306,457.512,3236,1.57047,0,9e+10,0,0,2.00196,2.00196
1307,458.499,3237,1.57047,0,9e+10,0,0,2.00196,2.00196
1308,459.485,3238,1.57047,0,9e+10,0,0,2.00196,2.00196
1309,460.472,3239,1.57047,0,9e+10,0,0,2.00196,2.00196
1310,461.458,3240,1.57047,0,9e+10,0,0,2.00196,2.00196
1311,462.445,3241,1.57047,0,9e+10,0,0,2.00196,2.00196
1312,463.431,3242,1.57047,0,9e+10,0,0,2.00196,2.00196
1313,464.418,3243,1.57047,0,9e+10,0,0,2.00196,2.00196
1314,465.404,3244,1.57047,0,9e+10,0,0,2.00196,2.00196
1315,466.39,3245,1.57047,0,9e+10,0,0,2.00196,2.00196
1316,467.377,3246,1.57047,0,9e+10,0,0,2.00196,2.00196
1317,468.363,3247,1.57047,0,9e+10,0,0,2.00196,2.00196
1318,469.35,3248,1.57047,0,9e+10,0,0,2.00196,2.00196
1319,470.336,3249,1.57047,0,9e+10,0,0,2.00196,2.00196
1320,471.323,3250,1.57047,0,9e+10,0,0,2.00196,2.00196
1321,472.309,3251,1.57047,0,9e+10,0,0,2.00196,2.00196
1322,0,3478,1.57133,0,9e+10,0,0,2.00196,2.00196
1323,0.997001,3479,-1.57031,0,9e+10,0,0,2.00196,2.00196
1324,1.994,3480,-1.57053,0,9e+10,0,0,2.00196,2.00196
1325,2.991,3481,-1.57069,0,9e+10,0,0,2.00196,2.00196
1326,3.988,3482,-1.57069,0,9e+10,0,0,2.00196,2.00196
1327,4.985,3483,-1.57069,0,9e+10,0,0,2.00196,2.00196
1328,5.982,3484,-1.57069,0,9e+10,0,0,2.00196,2.00196
1329,6.979,3485,-1.57069,0,9e+10,0,0,2.00196,2.00196
1330,7.97601,3486,-1.57069,0,9e+10,0,0,2.00196,2.00196
1331,8.97301,3487,-1.57069,0,9e+10,0,0,2.00196,2.00196
1332,9.97001,3488,-1.57069,0,9e+10,0,0,2.00196,2.00196
1333,10.967,3489,-1.57069,0,9e+10,0,0,2.00196,2.00196
1334,11.964,3490,-1.57069,0,9e+10,0,0,2.00196,2.00196
1335,12.961,3491,-1.57069,0,9e+10,0,0,2.00196,2.00196
1336,13.958,3492,-1.57069,0,9e+10,0,0,2.00196,2.00196
1337,14.955,3493,-1.57069,0,9e+10,0,0,2.00196,2.00196
1338,15.952,3494,-1.57069,0,9e+10,0,0,2.00196,2.00196
1339,16.949,3495,-1.57069,0,9e+10,0,0,2.00196,2.00196
1340,17.946,3496,-1.57069,0,9e+10,0,0,2.00196,2.00196
1341,18.943,3497,-1.57069,0,9e+10,0,0,2.00196,2.00196
1342,19.94,3498,-1.57069,0,9e+10,0,0,2.00196,2.00196
1343,20.937,3499,-1.57069,0,9e+10,0,0,2.00196,2.00196
1344,21.934,3500,-1.57069,0,9e+10,0,0,2.00196,2.00196
1345,22.931,3501,-1.57069,0,9e+10,0,0,2.00196,2.00196
1346,23.928,3502,-1.57069,0,9e+10,0,0,2.00196,2.00196
1347,24.925,3503,-1.57069,0,9e+10,0,0,2.00196,2.00196
1348,25.922,3504,-1.57069,0,9e+10,0,0,2.00196,2.00196
1349,26.919,3505,-1.57069,0,9e+10,0,0,2.00196,2.00196
1350,27.916,3506,-1.57069,0,9e+10,0,0,2.00196,2.00196
1351,28.913,3507,-1.57069,0,9e+10,0,0,2.00196,2.00196
1352,29.91,3508,-1.57069,0,9e+10,0,0,2.00196,2.00196
1353,30.907,3509,-1.57069,0,9e+10,0,0,2.00196,2.00196
1354,31.904,3510,-1.57069,0,9e+10,0,0,2.00196,2.00196
1355,32.901,3511,-1.57069,0,9e+10,0,0,2.00196,2.00196
1356,33.898,3512,-1.57069,0,9e+10,0,0,2.00196,2.00196
1357,34.895,3513,-1.57069,0,9e+10,0,0,2.00196,2.00196
1358,35.892,3514,-1.57069,0,9e+10,0,0,2.00196,2.00196
1359,36.889,3515,-1.57069,0,9e+10,0,0,2.00196,2.00196
1360,37.886,3516,-1.57069,0,9e+10,0,0,2.00196,2.00196
1361,38.883,3517,-1.57069,0,9e+10,0,0,2.00196,2.00196
1362,39.88,3518,-1.57069,0,9e+10,0,0,2.00196,2.00196
1363,40.877,3519,-1.57069,0,9e+10,0,0,2.00196,2.00196
1364,41.874,3520,-1.57069,0,9e+10,0,0,2.00196,2.00196
1365,42.871,3521,-1.57069,0,9e+10,0,0,2.00196,2.00196
1366,43.868,3522,-1.57069,0,9e+10,0,0,2.00196,2.00196
1367,44.865,3523,-1.57069,0,9e+10,0,0,2.00196,2.00196
1368,45.862,3524,-1.57069,0,9e+10,0,0,2.00196,2.00196
1369,46.859,3525,-1.57069,0,9e+10,0,0,2.00196,2.00196
1370,47.856,3526,-1.57069,0,9e+10,0,0,2.00196,2.00196
1371,48.853,3527,-1.57069,0,9e+10,0,0,2.00196,2.00196
1372,49.85,3528,-1.57069,0,9e+10,0,0,2.00196,2.00196
1373,50.847,3529,-1.57069,0,9e+10,0,0,2.00196,2.00196
1374,51.844,3530,-1.57069,0,9e+10,0,0,2.00196,2.00196
1375,52.841,3531,-1.57069,0,9e+10,0,0,2.00196,2.00196
1376,53.838,3532,-1.57069,0,9e+10,0,0,2.00196,2.00196
1377,54.835,3533,-1.57069,0,9e+10,0,0,2.00196,2.00196
1378,55.832,3534,-1.57069,0,9e+10,0,0,2.00196,2.00196
1379,56.829,3535,-1.57069,0,9e+10,0,0,2.00196,2.00196
1380,57.826,3536,-1.57069,0,9e+10,0,0,2.00196,2.00196
1381,58.823,3537,-1.57069,0,9e+10,0,0,2.00196,2.00196
1382,59.82,3538,-1.57069,0,9e+10,0,0,2.00196,2.00196
1383,60.817,3539,-1.57069,0,9e+10,0,0,2.00196,2.00196
1384,61.814,3540,-1.57069,0,9e+10,0,0,2.00196,2.00196
1385,62.811,3541,-1.57069,0,9e+10,0,0,2.00196,2.00196
1386,63.808,3542,-1.57069,0,9e+10,0,0,2.00196,2.00196
1387,64.805,3543,-1.57069,0,9e+10,0,0,2.00196,2.00196
1388,65.802,3544,-1.57069,0,9e+10,0,0,2.00196,2.00196
1389,66.799,3545,-1.57069,0,9e+10,0,0,2.00196,2.00196
1390,67.796,3546,-1.57069,0,9e+10,0,0,2.00196,2.00196
1391,68.793,3547,-1.57069,0,9e+10,0,0,2.00196,2.00196
1392,69.79,3548,-1.57069,0,9e+10,0,0,2.00196,2.00196
1393,70.787,3549,-1.57069,0,9e+10,0,0,2.00196,2.00196
1394,71.784,3550,-1.57069,0,9e+10,0,0,2.00196,2.00196
1395,72.7811,3551,-1.57069,0,9e+10,0,0,2.00196,2.00196
1396,73.7781,3552,-1.57069,0,9e+10,0,0,2.00196,2.00196
1397,74.7751,3553,-1.57069,0,9e+10,0,0,2.00196,2.00196
1398,75.7721,3554,-1.57069,0,9e+10,0,0,2.00196,2.00196
1399,76.7691,3555,-1.57069,0,9e+10,0,0,2.00196,2.00196
1400,77.7661,3556,-1.57069,0,9e+10,0,0,2.00196,2.00196
1401,78.7631,3557,-1.57069,0,9e+10,0,0,2.00196,2.00196
1402,79.7601,3558,-1.57069,0,9e+10,0,0,2.00196,2.00196
1403,80.7571,3559,-1.57069,0,9e+10,0,0,2.00196,2.00196
1404,81.7541,3560,-1.57069,0,9e+10,0,0,2.00196,2.00196
1405,82.7511,3561,-1.57069,0,9e+10,0,0,2.00196,2.00196
1406,83.7481,3562,-1.57069,0,9e+10,0,0,2.00196,2.00196
1407,84.7451,3563,-1.57069,0,9e+10,0,0,2.00196,2.00196
1408,85.7421,3564,-1.57069,0,9e+10,0,0,2.00196,2.00196
1409,86.7391,3565,-1.57069,0,9e+10,0,0,2.00196,2.00196
1410,87.7361,3566,-1.57069,0,9e+10,0,0,2.00196,2.00196
1411,88.7331,3567,-1.57069,0,9e+10,0,0,2.00196,2.00196
1412,89.7301,3568,-1.57069,0,9e+10,0,0,2.00196,2.00196
1413,90.7271,3569,-1.57069,0,9e+10,0,0,2.00196,2.00196
1414,91.7241,3570,-1.57069,0,9e+10,0,0,2.00196,2.00196
1415,92.7211,3571,-1.57069,0,9e+10,0,0,2.00196,2.00196
1416,93.7181,3572,-1.57069,0,9e+10,0,0,2.00196,2.00196
1417,94.7151,3573,-1.57069,0,9e+10,0,0,2.00196,2.00196
1418,95.7121,3574,-1.57069,0,9e+10,0,0,2.00196,2.00196
1419,96.7091,3575,-1.57069,0,9e+10,0,0,2.00196,2.00196
1420,97.7061,3576,-1.57069,0,9e+10,0,0,2.00196,2.00196
1421,98.7031,3577,-1.57069,0,9e+10,0,0,2.00196,2.00196
1422,99.7001,3578,-1.57069,0,9e+10,0,0,2.00196,2.00196
1423,100.697,3579,-1.57069,0,9e+10,0,0,2.00196,2.00196
1424,101.694,3580,-1.57069,0,9e+10,0,0,2.00196,2.00196
1425,102.691,3581,-1.57069,0,9e+10,0,0,2.00196,2.00196
1426,103.688,3582,-1.57069,0,9e+10,0,0,2.00196,2.00196
1427,104.685,3583,-1.57069,0,9e+10,0,0,2.00196,2.00196
1428,105.682,3584,-1.57069,0,9e+10,0,0,2.00196,2.00196
1429,106.679,3585,-1.57069,0,9e+10,0,0,2.00196,2.00196
1430,107.676,3586,-1.57069,0,9e+10,0,0,2.00196,2.00196
1431,108.673,3587,-1.57069,0,9e+10,0,0,2.00196,2.00196
1432,109.67,3588,-1.57069,0,9e+10,0,0,2.00196,2.00196
1433,110.667,3589,-1.57069,0,9e+10,0,0,2.00196,2.00196
1434,111.664,3590,-1.57069,0,9e+10,0,0,2.00196,2.00196
1435,112.661,3591,-1.57069,0,9e+10,0,0,2.00196,2.00196
1436,113.658,3592,-1.57069,0,9e+10,0,0,2.00196,2.00196
1437,114.655,3593,-1.57069,0,9e+10,0,0,2.00196,2.00196
1438,115.652,3594,-1.57069,0,9e+10,0,0,2.00196,2.00196
1439,116.649,3595,-1.57069,0,9e+10,0,0,2.00196,2.00196
1440,117.646,3596,-1.57069,0,9e+10,0,0,2.00196,2.00196
1441,118.643,3597,-1.57069,0,9e+10,0,0,2.00196,2.00196
1442,119.64,3598,-1.57069,0,9e+10,0,0,2.00196,2.00196
1443,120.637,3599,-1.57069,0,9e+10,0,0,2.00196,2.00196
1444,121.634,3600,-1.57069,0,9e+10,0,0,2.00196,2.00196
1445,122.631,3601,-1.57069,0,9e+10,0,0,2.00196,2.00196
1446,123.628,3602,-1.57069,0,9e+10,0,0,2.00196,2.00196
1447,124.625,3603,-1.57069,0,9e+10,0,0,2.00196,2.00196
1448,125.622,3604,-1.57069,0,9e+10,0,0,2.00196,2.00196
1449,126.619,3605,-1.57069,0,9e+10,0,0,2.00196,2.00196
1450,127.616,3606,-1.57069,0,9e+10,0,0,2.00196,2.00196
1451,128.613,3607,-1.57069,0,9e+10,0,0,2.00196,2.00196
1452,129.61,3608,-1.57069,0,9e+10,0,0,2.00196,2.00196
1453,130.607,3609,-1.57069,0,9e+10,0,0,2.00196,2.00196
1454,131.604,3610,-1.57069,0,9e+10,0,0,2.00196,2.00196
1455,132.601,3611,-1.57069,0,9e+10,0,0,2.00196,2.00196
1456,133.598,3612,-1.57069,0,9e+10,0,0,2.00196,2.00196
1457,134.595,3613,-1.57069,0,9e+10,0,0,2.00196,2.00196
1458,135.592,3614,-1.57069,0,9e+10,0,0,2.00196,2.00196
1459,136.589,3615,-1.57069,0,9e+10,0,0,2.00196,2.00196
1460,137.586,3616,-1.57069,0,9e+10,0,0,2.00196,2.00196
1461,138.583,3617,-1.57069,0,9e+10,0,0,2.00196,2.00196
1462,139.58,3618,-1.57069,0,9e+10,0,0,2.00196,2.00196
1463,140.577,3619,-1.57069,0,9e+10,0,0,2.00196,2.00196
1464,141.574,3620,-1.57069,0,9e+10,0,0,2.00196,2.00196
1465,142.571,3621,-1.57069,0,9e+10,0,0,2.00196,2.00196
1466,143.568,3622,-1.57069,0,9e+10,0,0,2.00196,2.00196
1467,144.565,3623,-1.57069,0,9e+10,0,0,2.00196,2.00196
1468,145.562,3624,-1.57069,0,9e+10,0,0,2.00196,2.00196
1469,146.559,3625,-1.57069,0,9e+10,0,0,2.00196,2.00196
1470,147.556,3626,-1.57069,0,9e+10,0,0,2.00196,2.00196
1471,148.553,3627,-1.57069,0,9e+10,0,0,2.00196,2.00196
1472,149.55,3628,-1.57069,0,9e+10,0,0,2.00196,2.00196
1473,150.547,3629,-1.57069,0,9e+10,0,0,2.00196,2.00196
1474,151.544,3630,-1.57069,0,9e+10,0,0,2.00196,2.00196
1475,152.541,3631,-1.57069,0,9e+10,0,0,2.00196,2.00196
1476,153.538,3632,-1.57069,0,9e+10,0,0,2.00196,2.00196
1477,154.535,3633,-1.57069,0,9e+10,0,0,2.00196,2.00196
1478,155.532,3634,-1.57069,0,9e+10,0,0,2.00196,2.00196
1479,156.529,3635,-1.57069,0,9e+10,0,0,2.00196,2.00196
1480,157.526,3636,-1.57069,0,9e+10,0,0,2.00196,2.00196
1481,158.523,3637,-1.57069,0,9e+10,0,0,2.00196,2.00196
1482,159.52,3638,-1.57069,0,9e+10,0,0,2.00196,2.00196
1483,160.517,3639,-1.57069,0,9e+10,0,0,2.00196,2.00196
1484,161.514,3640,-1.57069,0,9e+10,0,0,2.00196,2.00196
1485,162.511,3641,-1.57069,0,9e+10,0,0,2.00196,2.00196
1486,163.508,3642,-1.57069,0,9e+10,0,0,2.00196,2.00196
1487,164.505,3643,-1.57069,0,9e+10,0,0,2.00196,2.00196
1488,165.502,3644,-1.57069,0,9e+10,0,0,2.00196,2.00196
1489,166.499,3645,-1.57069,0,9e+10,0,0,2.00196,2.00196
1490,167.496,3646,-1.57069,0,9e+10,0,0,2.00196,2.00196
1491,168.493,3647,-1.57069,0,9e+10,0,0,2.00196,2.00196
1492,169.49,3648,-1.57069,0,9e+10,0,0,2.00196,2.00196
1493,170.487,3649,-1.57069,0,9e+10,0,0,2.00196,2.00196
1494,171.484,3650,-1.57069,0,9e+10,0,0,2.00196,2.00196
1495,172.481,3651,-1.57069,0,9e+10,0,0,2.00196,2.00196
1496,173.478,3652,-1.57069,0,9e+10,0,0,2.00196,2.00196
1497,174.475,3653,-1.57069,0,9e+10,0,0,2.00196,2.00196
1498,175.472,3654,-1.57069,0,9e+10,0,0,2.00196,2.00196
1499,176.469,3655,-1.57069,0,9e+10,0,0,2.00196,2.00196
1500,177.466,3656,-1.57069,0,9e+10,0,0,2.00196,2.00196
1501,178.463,3657,-1.57069,0,9e+10,0,0,2.00196,2.00196
1502,179.46,3658,-1.57069,0,9e+10,0,0,2.00196,2.00196
1503,180.457,3659,-1.57069,0,9e+10,0,0,2.00196,2.00196
1504,181.454,3660,-1.57069,0,9e+10,0,0,2.00196,2.00196
1505,182.451,3661,-1.57069,0,9e+10,0,0,2.00196,2.00196
1506,183.448,3662,-1.57069,0,9e+10,0,0,2.00196,2.00196
1507,184.445,3663,-1.57069,0,9e+10,0,0,2.00196,2.00196
1508,185.442,3664,-1.57069,0,9e+10,0,0,2.00196,2.00196
1509,186.439,3665,-1.57069,0,9e+10,0,0,2.00196,2.00196
1510,187.436,3666,-1.57069,0,9e+10,0,0,2.00196,2.00196
1511,188.433,3667,-1.57071,0,9e+10,0,0,2.00196,2.00196
1512,189.43,3668,-1.57076,0,9e+10,0,0,2.00196,2.00196
1513,190.427,3669,1.57079,0,9e+10,0,0,2.00196,2.00196
1514,191.424,3670,1.57079,0,9e+10,0,0,2.00196,2.00196
1515,192.421,3671,1.57079,0,9e+10,0,0,2.00196,2.00196
1516,193.418,3672,1.57079,0,9e+10,0,0,2.00196,2.00196
1517,194.415,3673,1.57079,0,9e+10,0,0,2.00196,2.00196
1518,195.412,3674,1.57079,0,9e+10,0,0,2.00196,2.00196
1519,196.409,3675,1.57079,0,9e+10,0,0,2.00196,2.00196
1520,197.406,3676,1.57079,0,9e+10,0,0,2.00196,2.00196
1521,198.403,3677,1.57079,0,9e+10,0,0,2.00196,2.00196
1522,199.4,3678,1.57079,0,9e+10,0,0,2.00196,2.00196
1523,200.397,3679,1.57079,0,9e+10,0,0,2.00196,2.00196
1524,201.394,3680,1.57079,0,9e+10,0,0,2.00196,2.00196
1525,202.391,3681,1.57079,0,9e+10,0,0,2.00196,2.00196
1526,203.388,3682,1.57079,0,9e+10,0,0,2.00196,2.00196
1527,204.385,3683,1.57079,0,9e+10,0,0,2.00196,2.00196
1528,205.382,3684,1.57079,0,9e+10,0,0,2.00196,2.00196
1529,206.379,3685,1.57079,0,9e+10,0,0,2.00196,2.00196
1530,207.376,3686,1.57079,0,9e+10,0,0,2.00196,2.00196
1531,208.373,3687,1.57079,0,9e+10,0,0,2.00196,2.00196
1532,209.37,3688,1.57079,0,9e+10,0,0,2.00196,2.00196
1533,210.367,3689,1.57079,0,9e+10,0,0,2.00196,2.00196
1534,211.364,3690,1.57079,0,9e+10,0,0,2.00196,2.00196
1535,212.361,3691,1.57079,0,9e+10,0,0,2.00196,2.00196
1536,213.358,3692,1.57079,0,9e+10,0,0,2.00196,2.00196
1537,214.355,3693,1.57079,0,9e+10,0,0,2.00196,2.00196
1538,215.352,3694,1.57079,0,9e+10,0,0,2.00196,2.00196
1539,216.349,3695,1.57079,0,9e+10,0,0,2.00196,2.00196
1540,217.346,3696,1.57079,0,9e+10,0,0,2.00196,2.00196
1541,218.343,3697,1.57079,0,9e+10,0,0,2.00196,2.00196
1542,219.34,3698,1.57079,0,9e+10,0,0,2.00196,2.00196
1543,220.337,3699,1.57079,0,9e+10,0,0,2.00196,2.00196
1544,221.334,3700,1.57079,0,9e+10,0,0,2.00196,2.00196
1545,222.331,3701,1.57079,0,9e+10,0,0,2.00196,2.00196
1546,223.328,3702,1.57079,0,9e+10,0,0,2.00196,2.00196
1547,0,3929,-1.5708,0,9e+10,0,0,2.00196,2.00196
1548,0.996991,3930,1.57079,0,9e+10,0,0,2.00196,2.00196
1549,1.99398,3931,1.57079,0,9e+10,0,0,2.00196,2.00196
1550,2.99097,3932,1.57079,0,9e+10,0,0,2.00196,2.00196
1551,3.98796,3933,1.57079,0,9e+10,0,0,2.00196,2.00196
1552,4.98496,3934,1.57079,0,9e+10,0,0,2.00196,2.00196
1553,5.98195,3935,1.57079,0,9e+10,0,0,2.00196,2.00196
1554,6.97894,3936,1.57079,0,9e+10,0,0,2.00196,2.00196
1555,7.97593,3937,1.57079,0,9e+10,0,0,2.00196,2.00196
1556,8.97292,3938,1.57079,0,9e+10,0,0,2.00196,2.00196
1557,9.96991,3939,1.57079,0,9e+10,0,0,2.00196,2.00196
1558,10.9669,3940,1.57079,0,9e+10,0,0,2.00196,2.00196
1559,11.9639,3941,1.57079,0,9e+10,0,0,2.00196,2.00196
1560,12.9609,3942,1.57079,0,9e+10,0,0,2.00196,2.00196
1561,13.9579,3943,1.57079,0,9e+10,0,0,2.00196,2.00196
1562,14.9549,3944,1.57079,0,9e+10,0,0,2.00196,2.00196
1563,15.9519,3945,1.57079,0,9e+10,0,0,2.00196,2.00196
1564,16.9488,3946,1.57079,0,9e+10,0,0,2.00196,2.00196
1565,17.9458,3947,1.57079,0,9e+10,0,0,2.00196,2.00196
1566,18.9428,3948,1.57079,0,9e+10,0,0,2.00196,2.00196
1567,19.9398,3949,1.57079,0,9e+10,0,0,2.00196,2.00196
1568,20.9368,3950,1.57079,0,9e+10,0,0,2.00196,2.00196
1569,21.9338,3951,1.57079,0,9e+10,0,0,2.00196,2.00196
1570,22.9308,3952,1.57079,0,9e+10,0,0,2.00196,2.00196
1571,23.9278,3953,1.57079,0,9e+10,0,0,2.00196,2.00196
1572,24.9248,3954,1.57079,0,9e+10,0,0,2.00196,2.00196
1573,25.9218,3955,1.57079,0,9e+10,0,0,2.00196,2.00196
1574,26.9188,3956,1.57079,0,9e+10,0,0,2.00196,2.00196
1575,27.9158,3957,1.57079,0,9e+10,0,0,2.00196,2.00196
1576,28.9127,3958,1.57079,0,9e+10,0,0,2.00196,2.00196
1577,29.9097,3959,1.57079,0,9e+10,0,0,2.00196,2.00196
1578,30.9067,3960,1.57079,0,9e+10,0,0,2.00196,2.00196
1579,31.9037,3961,1.57079,0,9e+10,0,0,2.00196,2.00196
1580,32.9007,3962,1.57079,0,9e+10,0,0,2.00196,2.00196
1581,33.8977,3963,1.57079,0,9e+10,0,0,2.00196,2.00196
1582,34.8947,3964,-1.57076,0,9e+10,0,0,2.00196,2.00196
1583,35.8917,3965,-1.57071,0,9e+10,0,0,2.00196,2.00196
1584,36.8887,3966,-1.57069,0,9e+10,0,0,2.00196,2.00196
1585,37.8857,3967,-1.57069,0,9e+10,0,0,2.00196,2.00196
1586,38.8827,3968,-1.57069,0,9e+10,0,0,2.00196,2.00196
1587,39.8796,3969,-1.57069,0,9e+10,0,0,2.00196,2.00196
1588,40.8766,3970,-1.57069,0,9e+10,0,0,2.00196,2.00196
1589,41.8736,3971,-1.57069,0,9e+10,0,0,2.00196,2.00196
1590,42.8706,3972,-1.57069,0,9e+10,0,0,2.00196,2.00196
1591,43.8676,3973,-1.57069,0,9e+10,0,0,2.00196,2.00196
1592,44.8646,3974,-1.57069,0,9e+10,0,0,2.00196,2.00196
1593,45.8616,3975,-1.57069,0,9e+10,0,0,2.00196,2.00196
1594,46.8586,3976,-1.57069,0,9e+10,0,0,2.00196,2.00196
1595,47.8556,3977,-1.57069,0,9e+10,0,0,2.00196,2.00196
1596,48.8526,3978,-1.57069,0,9e+10,0,0,2.00196,2.00196
1597,49.8496,3979,-1.57069,0,9e+10,0,0,2.00196,2.00196
1598,50.8465,3980,-1.57069,0,9e+10,0,0,2.00196,2.00196
1599,51.8435,3981,-1.57069,0,9e+10,0,0,2.00196,2.00196
1600,52.8405,3982,-1.57069,0,9e+10,0,0,2.00196,2.00196
1601,53.8375,3983,-1.57069,0,9e+10,0,0,2.00196,2.00196
1602,54.8345,3984,-1.57069,0,9e+10,0,0,2.00196,2.00196
1603,55.8315,3985,-1.57069,0,9e+10,0,0,2.00196,2.00196
1604,56.8285,3986,-1.57069,0,9e+10,0,0,2.00196,2.00196
1605,57.8255,3987,-1.57069,0,9e+10,0,0,2.00196,2.00196
1606,58.8225,3988,-1.57069,0,9e+10,0,0,2.00196,2.00196
1607,59.8195,3989,-1.57069,0,9e+10,0,0,2.00196,2.00196
1608,60.8165,3990,-1.57069,0,9e+10,0,0,2.00196,2.00196
1609,61.8135,3991,-1.57069,0,9e+10,0,0,2.00196,2.00196
1610,62.8104,3992,-1.57069,0,9e+10,0,0,2.00196,2.00196
1611,63.8074,3993,-1.57069,0,9e+10,0,0,2.00196,2.00196
1612,64.8044,3994,-1.57069,0,9e+10,0,0,2.00196,2.00196
1613,65.8014,3995,-1.57069,0,9e+10,0,0,2.00196,2.00196
1614,66.7984,3996,-1.57069,0,9e+10,0,0,2.00196,2.00196
1615,67.7954,3997,-1.57069,0,9e+10,0,0,2.00196,2.00196
1616,68.7924,3998,-1.57069,0,9e+10,0,0,2.00196,2.00196
1617,69.7894,3999,-1.57069,0,9e+10,0,0,2.00196,2.00196
1618,70.7864,4000,-1.57069,0,9e+10,0,0,2.00196,2.00196
1619,71.7834,4001,-1.57069,0,9e+10,0,0,2.00196,2.00196
1620,72.7804,4002,-1.57069,0,9e+10,0,0,2.00196,2.00196
1621,73.7773,4003,-1.57069,0,9e+10,0,0,2.00196,2.00196
1622,74.7743,4004,-1.57069,0,9e+10,0,0,2.00196,2.00196
1623,75.7713,4005,-1.57069,0,9e+10,0,0,2.00196,2.00196
1624,76.7683,4006,-1.57069,0,9e+10,0,0,2.00196,2.00196
1625,77.7653,4007,-1.57069,0,9e+10,0,0,2.00196,2.00196
1626,78.7623,4008,-1.57069,0,9e+10,0,0,2.00196,2.00196
1627,79.7593,4009,-1.57069,0,9e+10,0,0,2.00196,2.00196
1628,80.7563,4010,-1.57069,0,9e+10,0,0,2.00196,2.00196
1629,81.7533,4011,-1.57069,0,9e+10,0,0,2.00196,2.00196
1630,82.7503,4012,-1.57069,0,9e+10,0,0,2.00196,2.00196
1631,83.7473,4013,-1.57069,0,9e+10,0,0,2.00196,2.00196
1632,84.7442,4014,-1.57069,0,9e+10,0,0,2.00196,2.00196
1633,85.7412,4015,-1.57069,0,9e+10,0,0,2.00196,2.00196
1634,86.7382,4016,-1.57069,0,9e+10,0,0,2.00196,2.00196
1635,87.7352,4017,-1.57069,0,9e+10,0,0,2.00196,2.00196
1636,88.7322,4018,-1.57069,0,9e+10,0,0,2.00196,2.00196
1637,89.7292,4019,-1.57069,0,9e+10,0,0,2.00196,2.00196
1638,90.7262,4020,-1.57069,0,9e+10,0,0,2.00196,2.00196
1639,91.7232,4021,-1.57069,0,9e+10,0,0,2.00196,2.00196
1640,92.7202,4022,-1.57069,0,9e+10,0,0,2.00196,2.00196
1641,93.7172,4023,-1.57069,0,9e+10,0,0,2.00196,2.00196
1642,94.7142,4024,-1.57069,0,9e+10,0,0,2.00196,2.00196
1643,95.7112,4025,-1.57069,0,9e+10,0,0,2.00196,2.00196
1644,96.7081,4026,-1.57069,0,9e+10,0,0,2.00196,2.00196
1645,97.7051,4027,-1.57069,0,9e+10,0,0,2.00196,2.00196
1646,98.7021,4028,-1.57069,0,9e+10,0,0,2.00196,2.00196
1647,99.6991,4029,-1.57069,0,9e+10,0,0,2.00196,2.00196
1648,100.696,4030,-1.57069,0,9e+10,0,0,2.00196,2.00196
1649,101.693,4031,-1.57069,0,9e+10,0,0,2.00196,2.00196
1650,102.69,4032,-1.57069,0,9e+10,0,0,2.00196,2.00196
1651,103.687,4033,-1.57069,0,9e+10,0,0,2.00196,2.00196
1652,104.684,4034,-1.57069,0,9e+10,0,0,2.00196,2.00196
1653,105.681,4035,-1.57069,0,9e+10,0,0,2.00196,2.00196
1654,106.678,4036,-1.57069,0,9e+10,0,0,2.00196,2.00196
1655,107.675,4037,-1.57069,0,9e+10,0,0,2.00196,2.00196
1656,108.672,4038,-1.57069,0,9e+10,0,0,2.00196,2.00196
1657,109.669,4039,-1.57069,0,9e+10,0,0,2.00196,2.00196
1658,110.666,4040,-1.57069,0,9e+10,0,0,2.00196,2.00196
1659,111.663,4041,-1.57069,0,9e+10,0,0,2.00196,2.00196
1660,112.66,4042,-1.57069,0,9e+10,0,0,2.00196,2.00196
1661,113.657,4043,-1.57069,0,9e+10,0,0,2.00196,2.00196
1662,114.654,4044,-1.57069,0,9e+10,0,0,2.00196,2.00196
1663,115.651,4045,-1.57069,0,9e+10,0,0,2.00196,2.00196
1664,116.648,4046,-1.57069,0,9e+10,0,0,2.00196,2.00196
1665,117.645,4047,-1.57069,0,9e+10,0,0,2.00196,2.00196
1666,118.642,4048,-1.57069,0,9e+10,0,0,2.00196,2.00196
1667,119.639,4049,-1.57069,0,9e+10,0,0,2.00196,2.00196
1668,120.636,4050,-1.57069,0,9e+10,0,0,2.00196,2.00196
1669,121.633,4051,-1.57069,0,9e+10,0,0,2.00196,2.00196
