ID,LID,Width,Color,type,LinkID
7410,33460,0.05,W,1,0
7411,33461,0.05,W,1,0
7412,33462,0.05,W,1,0
7413,33463,0.05,W,1,0
7414,33464,0.05,W,1,0
7415,33465,0.05,W,1,0
7416,33466,0.05,W,1,0
7417,33467,0.05,W,1,0
7418,33468,0.05,W,1,0
7419,33469,0.05,W,1,0
7420,33470,0.05,W,1,0
7421,33471,0.05,W,1,0
7422,33472,0.05,W,1,0
7423,33473,0.05,W,1,0
7424,33474,0.05,W,1,0
7425,33475,0.05,W,1,0
7426,33476,0.05,W,1,0
7427,33477,0.05,W,1,0
7428,33478,0.05,W,1,0
7429,33479,0.05,W,1,0
7430,33480,0.05,W,1,0
7431,33481,0.05,W,1,0
7432,33482,0.05,W,1,0
7433,33483,0.05,W,1,0
7434,33484,0.05,W,1,0
7435,33485,0.05,W,1,0
7436,33486,0.05,W,1,0
7437,33487,0.05,W,1,0
7438,33488,0.05,W,1,0
7439,33489,0.05,W,1,0
7440,33490,0.05,W,1,0
7441,33491,0.05,W,1,0
7442,33492,0.05,W,1,0
7443,33493,0.05,W,1,0
7444,33494,0.05,W,1,0
7445,33495,0.05,W,1,0
7446,33496,0.05,W,1,0
7447,33497,0.05,W,1,0
7448,33498,0.05,W,1,0
7449,33499,0.05,W,1,0
7450,33500,0.05,W,1,0
7451,33501,0.05,W,1,0
7452,33502,0.05,W,1,0
7453,33503,0.05,W,1,0
7454,33504,0.05,W,1,0
7455,33505,0.05,W,1,0
7456,33506,0.05,W,1,0
7457,33507,0.05,W,1,0
7458,33508,0.05,W,1,0
7459,33509,0.05,W,1,0
7460,33510,0.05,W,1,0
7461,33511,0.05,W,1,0
7462,33512,0.05,W,1,0
7463,33513,0.05,W,1,0
7464,33514,0.05,W,1,0
7465,33515,0.05,W,1,0
7466,33516,0.05,W,1,0
7467,33517,0.05,W,1,0
7468,33518,0.05,W,1,0
7469,33519,0.05,W,1,0
7470,33520,0.05,W,1,0
7471,33521,0.05,W,1,0
7472,33522,0.05,W,1,0
7473,33523,0.05,W,1,0
7474,33524,0.05,W,1,0
7475,33525,0.05,W,1,0
7476,33526,0.05,W,1,0
7477,33527,0.05,W,1,0
7478,33528,0.05,W,1,0
7479,33529,0.05,W,1,0
7480,33530,0.05,W,1,0
7481,33531,0.05,W,1,0
7482,33532,0.05,W,1,0
7483,33533,0.05,W,1,0
7484,33534,0.05,W,1,0
7485,33535,0.05,W,1,0
7486,33536,0.05,W,1,0
7487,33537,0.05,W,1,0
7488,33538,0.05,W,1,0
7489,33539,0.05,W,1,0
7490,33540,0.05,W,1,0
7491,33541,0.05,W,1,0
7492,33542,0.05,W,1,0
7493,33543,0.05,W,1,0
7494,33544,0.05,W,1,0
7495,33545,0.05,W,1,0
7496,33546,0.05,W,1,0
7497,33547,0.05,W,1,0
7498,33548,0.05,W,1,0
7499,33549,0.05,W,1,0
7500,33550,0.05,W,1,0
7501,33551,0.05,W,1,0
7502,33552,0.05,W,1,0
7503,33553,0.05,W,1,0
7504,33554,0.05,W,1,0
7505,33555,0.05,W,1,0
7506,33556,0.05,W,1,0
7507,33557,0.05,W,1,0
7508,33558,0.05,W,1,0
7509,33559,0.05,W,1,0
7510,33560,0.05,W,1,0
7511,33561,0.05,W,1,0
7512,33562,0.05,W,1,0
7513,33563,0.05,W,1,0
7514,33564,0.05,W,1,0
7515,33565,0.05,W,1,0
7516,33566,0.05,W,1,0
7517,33567,0.05,W,1,0
7518,33568,0.05,W,1,0
7519,33569,0.05,W,1,0
7520,33570,0.05,W,1,0
7521,33571,0.05,W,1,0
7522,33572,0.05,W,1,0
7523,33573,0.05,W,1,0
7524,33574,0.05,W,1,0
7525,33575,0.05,W,1,0
7526,33576,0.05,W,1,0
7527,33577,0.05,W,1,0
7528,33578,0.05,W,1,0
7529,33579,0.05,W,1,0
7530,33580,0.05,W,1,0
7531,33581,0.05,W,1,0
7532,33582,0.05,W,1,0
7533,33583,0.05,W,1,0
7534,33584,0.05,W,1,0
7535,33585,0.05,W,1,0
7536,33586,0.05,W,1,0
7537,33587,0.05,W,1,0
7538,33588,0.05,W,1,0
7539,33589,0.05,W,1,0
7540,33590,0.05,W,1,0
7541,33591,0.05,W,1,0
7542,33592,0.05,W,1,0
7543,33593,0.05,W,1,0
7544,33594,0.05,W,1,0
7545,33595,0.05,W,1,0
7546,33596,0.05,W,1,0
7547,33597,0.05,W,1,0
7548,33598,0.05,W,1,0
7549,33599,0.05,W,1,0
7550,33600,0.05,W,1,0
7551,33601,0.05,W,1,0
7552,33602,0.05,W,1,0
7553,33603,0.05,W,1,0
7554,33604,0.05,W,1,0
7555,33605,0.05,W,1,0
7556,33606,0.05,W,1,0
7557,33607,0.05,W,1,0
7558,33608,0.05,W,1,0
7559,33609,0.05,W,1,0
7560,33610,0.05,W,1,0
7561,33611,0.05,W,1,0
7562,33612,0.05,W,1,0
7563,33613,0.05,W,1,0
7564,33614,0.05,W,1,0
7565,33615,0.05,W,1,0
7566,33616,0.05,W,1,0
7567,33617,0.05,W,1,0
7568,33618,0.05,W,1,0
7569,33619,0.05,W,1,0
7570,33620,0.05,W,1,0
7571,33621,0.05,W,1,0
7572,33622,0.05,W,1,0
7573,33623,0.05,W,1,0
7574,33624,0.05,W,1,0
7575,33625,0.05,W,1,0
7576,33626,0.05,W,1,0
7577,33627,0.05,W,1,0
7578,33628,0.05,W,1,0
7579,33629,0.05,W,1,0
7580,33630,0.05,W,1,0
7581,33631,0.05,W,1,0
7582,33632,0.05,W,1,0
7583,33633,0.05,W,1,0
7584,33634,0.05,W,1,0
7585,33635,0.05,W,1,0
7586,33636,0.05,W,1,0
7587,33637,0.05,W,1,0
7588,33638,0.05,W,1,0
7589,33639,0.05,W,1,0
7590,33640,0.05,W,1,0
7591,33641,0.05,W,1,0
7592,33642,0.05,W,1,0
7593,33643,0.05,W,1,0
7594,33644,0.05,W,1,0
7595,33645,0.05,W,1,0
7596,33646,0.05,W,1,0
7597,33647,0.05,W,1,0
7598,33648,0.05,W,1,0
7599,33649,0.05,W,1,0
7600,33650,0.05,W,1,0
7601,33651,0.05,W,1,0
7602,33652,0.05,W,1,0
7603,33653,0.05,W,1,0
7604,33654,0.05,W,1,0
7605,33655,0.05,W,1,0
7606,33656,0.05,W,1,0
7607,33657,0.05,W,1,0
7608,33658,0.05,W,1,0
7609,33659,0.05,W,1,0
7610,33660,0.05,W,1,0
7611,33661,0.05,W,1,0
7612,33662,0.05,W,1,0
7613,33663,0.05,W,1,0
7614,33664,0.05,W,1,0
7615,33665,0.05,W,1,0
7616,33666,0.05,W,1,0
7617,33667,0.05,W,1,0
7618,33668,0.05,W,1,0
7619,33669,0.05,W,1,0
7620,33670,0.05,W,1,0
7621,33671,0.05,W,1,0
7622,33672,0.05,W,1,0
7623,33673,0.05,W,1,0
7624,33674,0.05,W,1,0
7625,33675,0.05,W,1,0
7626,33676,0.05,W,1,0
7627,33677,0.05,W,1,0
7628,33678,0.05,W,1,0
7629,33679,0.05,W,1,0
7630,33680,0.05,W,1,0
7631,33681,0.05,W,1,0
7632,33682,0.05,W,1,0
7633,33683,0.05,W,1,0
7634,33684,0.05,W,1,0
7635,33685,0.05,W,1,0
7636,33686,0.05,W,1,0
7637,33687,0.05,W,1,0
7638,33688,0.05,W,1,0
7639,33689,0.05,W,1,0
7640,33690,0.05,W,1,0
7641,33691,0.05,W,1,0
7642,33692,0.05,W,1,0
7643,33693,0.05,W,1,0
7644,33694,0.05,W,1,0
7645,33695,0.05,W,1,0
7646,33696,0.05,W,1,0
7647,33697,0.05,W,1,0
7648,33698,0.05,W,1,0
7649,33699,0.05,W,1,0
7650,33700,0.05,W,1,0
7651,33701,0.05,W,1,0
7652,33702,0.05,W,1,0
7653,33703,0.05,W,1,0
7654,33704,0.05,W,1,0
7655,33705,0.05,W,1,0
7656,33706,0.05,W,1,0
7657,33707,0.05,W,1,0
7658,33708,0.05,W,1,0
7659,33709,0.05,W,1,0
7660,33710,0.05,W,1,0
7661,33711,0.05,W,1,0
7662,33712,0.05,W,1,0
7663,33713,0.05,W,1,0
7664,33714,0.05,W,1,0
7665,33715,0.05,W,1,0
7666,33716,0.05,W,1,0
7667,33717,0.05,W,1,0
7668,33718,0.05,W,1,0
7669,33719,0.05,W,1,0
7670,33720,0.05,W,1,0
7671,33721,0.05,W,1,0
7672,33722,0.05,W,1,0
7673,33723,0.05,W,1,0
7674,33724,0.05,W,1,0
7675,33725,0.05,W,1,0
7676,33726,0.05,W,1,0
7677,33727,0.05,W,1,0
7678,33728,0.05,W,1,0
7679,33729,0.05,W,1,0
7680,33730,0.05,W,1,0
7681,33731,0.05,W,1,0
7682,33732,0.05,W,1,0
7683,33733,0.05,W,1,0
7684,33734,0.05,W,1,0
7685,33735,0.05,W,1,0
7686,33736,0.05,W,1,0
7687,33737,0.05,W,1,0
7688,33738,0.05,W,1,0
7689,33739,0.05,W,1,0
7690,33740,0.05,W,1,0
7691,33741,0.05,W,1,0
7692,33742,0.05,W,1,0
7693,33743,0.05,W,1,0
7694,33744,0.05,W,1,0
7695,33745,0.05,W,1,0
7696,33746,0.05,W,1,0
7697,33747,0.05,W,1,0
7698,33748,0.05,W,1,0
7699,33749,0.05,W,1,0
7700,33750,0.05,W,1,0
7701,33751,0.05,W,1,0
7702,33752,0.05,W,1,0
7703,33753,0.05,W,1,0
7704,33754,0.05,W,1,0
7705,33755,0.05,W,1,0
7706,33756,0.05,W,1,0
7707,33757,0.05,W,1,0
7708,33758,0.05,W,1,0
7709,33759,0.05,W,1,0
7710,33760,0.05,W,1,0
7711,33761,0.05,W,1,0
7712,33762,0.05,W,1,0
7713,33763,0.05,W,1,0
7714,33764,0.05,W,1,0
7715,33765,0.05,W,1,0
7716,33766,0.05,W,1,0
7717,33767,0.05,W,1,0
7718,33768,0.05,W,1,0
7719,33769,0.05,W,1,0
7720,33770,0.05,W,1,0
7721,33771,0.05,W,1,0
7722,33772,0.05,W,1,0
7723,33773,0.05,W,1,0
7724,33774,0.05,W,1,0
7725,33775,0.05,W,1,0
7726,33776,0.05,W,1,0
7727,33777,0.05,W,1,0
7728,33778,0.05,W,1,0
7729,33779,0.05,W,1,0
7730,33780,0.05,W,1,0
7731,33781,0.05,W,1,0
7732,33782,0.05,W,1,0
7733,33783,0.05,W,1,0
7734,33784,0.05,W,1,0
7735,33785,0.05,W,1,0
7736,33786,0.05,W,1,0
7737,33787,0.05,W,1,0
7738,33788,0.05,W,1,0
7739,33789,0.05,W,1,0
7740,33790,0.05,W,1,0
7741,33791,0.05,W,1,0
7742,33792,0.05,W,1,0
7743,33793,0.05,W,1,0
7744,33794,0.05,W,1,0
7745,33795,0.05,W,1,0
7746,33796,0.05,W,1,0
7747,33797,0.05,W,1,0
7748,33798,0.05,W,1,0
7749,33799,0.05,W,1,0
7750,33800,0.05,W,1,0
7751,33801,0.05,W,1,0
7752,33802,0.05,W,1,0
7753,33803,0.05,W,1,0
7754,33804,0.05,W,1,0
7755,33805,0.05,W,1,0
7756,33806,0.05,W,1,0
7757,33807,0.05,W,1,0
7758,33808,0.05,W,1,0
7759,33809,0.05,W,1,0
7760,33810,0.05,W,1,0
7761,33811,0.05,W,1,0
7762,33812,0.05,W,1,0
7763,33813,0.05,W,1,0
7764,33814,0.05,W,1,0
7765,33815,0.05,W,1,0
7766,33816,0.05,W,1,0
7767,33817,0.05,W,1,0
7768,33818,0.05,W,1,0
7769,33819,0.05,W,1,0
7770,33820,0.05,W,1,0
7771,33821,0.05,W,1,0
7772,33822,0.05,W,1,0
7773,33823,0.05,W,1,0
7774,33824,0.05,W,1,0
7775,33825,0.05,W,1,0
7776,33826,0.05,W,1,0
7777,33827,0.05,W,1,0
7778,33828,0.05,W,1,0
7779,33829,0.05,W,1,0
7780,33830,0.05,W,1,0
7781,33831,0.05,W,1,0
7782,33832,0.05,W,1,0
7783,33833,0.05,W,1,0
7784,33834,0.05,W,1,0
7785,33835,0.05,W,1,0
7786,33836,0.05,W,1,0
7787,33837,0.05,W,1,0
7788,33838,0.05,W,1,0
7789,33839,0.05,W,1,0
7790,33840,0.05,W,1,0
7791,33841,0.05,W,1,0
7792,33842,0.05,W,1,0
7793,33843,0.05,W,1,0
7794,33844,0.05,W,1,0
7795,33845,0.05,W,1,0
7796,33846,0.05,W,1,0
7797,33847,0.05,W,1,0
7798,33848,0.05,W,1,0
7799,33849,0.05,W,1,0
7800,33850,0.05,W,1,0
7801,33851,0.05,W,1,0
7802,33852,0.05,W,1,0
7803,33853,0.05,W,1,0
7804,33854,0.05,W,1,0
7805,33855,0.05,W,1,0
7806,33856,0.05,W,1,0
7807,33857,0.05,W,1,0
7808,33858,0.05,W,1,0
7809,33859,0.05,W,1,0
7810,33860,0.05,W,1,0
7811,33861,0.05,W,1,0
7812,33862,0.05,W,1,0
7813,33863,0.05,W,1,0
7814,33864,0.05,W,1,0
7815,33865,0.05,W,1,0
7816,33866,0.05,W,1,0
7817,33867,0.05,W,1,0
7818,33868,0.05,W,1,0
7819,33869,0.05,W,1,0
7820,33870,0.05,W,1,0
7821,33871,0.05,W,1,0
7822,33872,0.05,W,1,0
7823,33873,0.05,W,1,0
7824,33874,0.05,W,1,0
7825,33875,0.05,W,1,0
7826,33876,0.05,W,1,0
7827,33877,0.05,W,1,0
7828,33878,0.05,W,1,0
7829,33879,0.05,W,1,0
7830,33880,0.05,W,1,0
7831,33881,0.05,W,1,0
7832,33882,0.05,W,1,0
7833,33883,0.05,W,1,0
7834,33884,0.05,W,1,0
7835,33885,0.05,W,1,0
7836,33886,0.05,W,1,0
7837,33887,0.05,W,1,0
7838,33888,0.05,W,1,0
7839,33889,0.05,W,1,0
7840,33890,0.05,W,1,0
7841,33891,0.05,W,1,0
7842,33892,0.05,W,1,0
7843,33893,0.05,W,1,0
7844,33894,0.05,W,1,0
7845,33895,0.05,W,1,0
7846,33896,0.05,W,1,0
7847,33897,0.05,W,1,0
7848,33898,0.05,W,1,0
7849,33899,0.05,W,1,0
7850,33900,0.05,W,1,0
7851,33901,0.05,W,1,0
7852,33902,0.05,W,1,0
7853,33903,0.05,W,1,0
7854,33904,0.05,W,1,0
7855,33905,0.05,W,1,0
7856,33906,0.05,W,1,0
7857,33907,0.05,W,1,0
7858,33908,0.05,W,1,0
7859,33909,0.05,W,1,0
7860,33910,0.05,W,1,0
7861,33911,0.05,W,1,0
7862,33912,0.05,W,1,0
7863,33913,0.05,W,1,0
7864,33914,0.05,W,1,0
7865,33915,0.05,W,1,0
7866,33916,0.05,W,1,0
7867,33917,0.05,W,1,0
7868,33918,0.05,W,1,0
7869,33919,0.05,W,1,0
7870,33920,0.05,W,1,0
7871,33921,0.05,W,1,0
7872,33922,0.05,W,1,0
7873,33923,0.05,W,1,0
7874,33924,0.05,W,1,0
7875,33925,0.05,W,1,0
7876,33926,0.05,W,1,0
7877,33927,0.05,W,1,0
7878,33928,0.05,W,1,0
7879,33929,0.05,W,1,0
7880,33930,0.05,W,1,0
7881,33931,0.05,W,1,0
7882,33932,0.05,W,1,0
7883,33933,0.05,W,1,0
7884,33934,0.05,W,1,0
7885,33935,0.05,W,1,0
7886,33936,0.05,W,1,0
7887,33937,0.05,W,1,0
7888,33938,0.05,W,1,0
7889,33939,0.05,W,1,0
7890,33940,0.05,W,1,0
7891,33941,0.05,W,1,0
7892,33942,0.05,W,1,0
7893,33943,0.05,W,1,0
7894,33944,0.05,W,1,0
7895,33945,0.05,W,1,0
7896,33946,0.05,W,1,0
7897,33947,0.05,W,1,0
7898,33948,0.05,W,1,0
7899,33949,0.05,W,1,0
7900,33950,0.05,W,1,0
7901,33951,0.05,W,1,0
7902,33952,0.05,W,1,0
7903,33953,0.05,W,1,0
7904,33954,0.05,W,1,0
7905,33955,0.05,W,1,0
7906,33956,0.05,W,1,0
7907,33957,0.05,W,1,0
7908,33958,0.05,W,1,0
7909,33959,0.05,W,1,0
7910,33960,0.05,W,1,0
7911,33961,0.05,W,1,0
7912,33962,0.05,W,1,0
7913,33963,0.05,W,1,0
7914,33964,0.05,W,1,0
7915,33965,0.05,W,1,0
7916,33966,0.05,W,1,0
7917,33967,0.05,W,1,0
7918,33968,0.05,W,1,0
7919,33969,0.05,W,1,0
7920,33970,0.05,W,1,0
7921,33971,0.05,W,1,0
7922,33972,0.05,W,1,0
7923,33973,0.05,W,1,0
7924,33974,0.05,W,1,0
7925,33975,0.05,W,1,0
7926,33976,0.05,W,1,0
7927,33977,0.05,W,1,0
7928,33978,0.05,W,1,0
7929,33979,0.05,W,1,0
7930,33980,0.05,W,1,0
7931,33981,0.05,W,1,0
7932,33982,0.05,W,1,0
7933,33983,0.05,W,1,0
7934,33984,0.05,W,1,0
7935,33985,0.05,W,1,0
7936,33986,0.05,W,1,0
7937,33987,0.05,W,1,0
7938,33988,0.05,W,1,0
7939,33989,0.05,W,1,0
7940,33990,0.05,W,1,0
7941,33991,0.05,W,1,0
7942,33992,0.05,W,1,0
7943,33993,0.05,W,1,0
7944,33994,0.05,W,1,0
7945,33995,0.05,W,1,0
7946,33996,0.05,W,1,0
7947,33997,0.05,W,1,0
7948,33998,0.05,W,1,0
7949,33999,0.05,W,1,0
7950,34000,0.05,W,1,0
7951,34001,0.05,W,1,0
7952,34002,0.05,W,1,0
7953,34003,0.05,W,1,0
7954,34004,0.05,W,1,0
7955,34005,0.05,W,1,0
7956,34006,0.05,W,1,0
7957,34007,0.05,W,1,0
7958,34008,0.05,W,1,0
7959,34009,0.05,W,1,0
7960,34010,0.05,W,1,0
7961,34011,0.05,W,1,0
7962,34012,0.05,W,1,0
7963,34013,0.05,W,1,0
7964,34014,0.05,W,1,0
7965,34015,0.05,W,1,0
7966,34016,0.05,W,1,0
7967,34017,0.05,W,1,0
7968,34018,0.05,W,1,0
7969,34019,0.05,W,1,0
7970,34020,0.05,W,1,0
7971,34021,0.05,W,1,0
7972,34022,0.05,W,1,0
7973,34023,0.05,W,1,0
7974,34024,0.05,W,1,0
7975,34025,0.05,W,1,0
7976,34026,0.05,W,1,0
7977,34027,0.05,W,1,0
7978,34028,0.05,W,1,0
7979,34029,0.05,W,1,0
7980,34030,0.05,W,1,0
7981,34031,0.05,W,1,0
7982,34032,0.05,W,1,0
7983,34033,0.05,W,1,0
7984,34034,0.05,W,1,0
7985,34035,0.05,W,1,0
7986,34036,0.05,W,1,0
7987,34037,0.05,W,1,0
7988,34038,0.05,W,1,0
7989,34039,0.05,W,1,0
7990,34040,0.05,W,1,0
7991,34041,0.05,W,1,0
7992,34042,0.05,W,1,0
7993,34043,0.05,W,1,0
7994,34044,0.05,W,1,0
7995,34045,0.05,W,1,0
7996,34046,0.05,W,1,0
7997,34047,0.05,W,1,0
7998,34048,0.05,W,1,0
7999,34049,0.05,W,1,0
8000,34050,0.05,W,1,0
8001,34051,0.05,W,1,0
8002,34052,0.05,W,1,0
8003,34053,0.05,W,1,0
8004,34054,0.05,W,1,0
8005,34055,0.05,W,1,0
8006,34056,0.05,W,1,0
8007,34057,0.05,W,1,0
8008,34058,0.05,W,1,0
8009,34059,0.05,W,1,0
8010,34060,0.05,W,1,0
8011,34061,0.05,W,1,0
8012,34062,0.05,W,1,0
8013,34063,0.05,W,1,0
8014,34064,0.05,W,1,0
8015,34065,0.05,W,1,0
8016,34066,0.05,W,1,0
8017,34067,0.05,W,1,0
8018,34068,0.05,W,1,0
8019,34069,0.05,W,1,0
8020,34070,0.05,W,1,0
8021,34071,0.05,W,1,0
8022,34072,0.05,W,1,0
8023,34073,0.05,W,1,0
8024,34074,0.05,W,1,0
8025,34075,0.05,W,1,0
8026,34076,0.05,W,1,0
8027,34077,0.05,W,1,0
8028,34078,0.05,W,1,0
8029,34079,0.05,W,1,0
8030,34080,0.05,W,1,0
8031,34081,0.05,W,1,0
8032,34082,0.05,W,1,0
8033,34083,0.05,W,1,0
8034,34084,0.05,W,1,0
8035,34085,0.05,W,1,0
8036,34086,0.05,W,1,0
8037,34087,0.05,W,1,0
8038,34088,0.05,W,1,0
8039,34089,0.05,W,1,0
8040,34090,0.05,W,1,0
8041,34091,0.05,W,1,0
8042,34092,0.05,W,1,0
8043,34093,0.05,W,1,0
8044,34094,0.05,W,1,0
8045,34095,0.05,W,1,0
8046,34096,0.05,W,1,0
8047,34097,0.05,W,1,0
8048,34098,0.05,W,1,0
8049,34099,0.05,W,1,0
8050,34100,0.05,W,1,0
8051,34101,0.05,W,1,0
8052,34102,0.05,W,1,0
8053,34103,0.05,W,1,0
8054,34104,0.05,W,1,0
8055,34105,0.05,W,1,0
8056,34106,0.05,W,1,0
8057,34107,0.05,W,1,0
8058,34108,0.05,W,1,0
8059,34109,0.05,W,1,0
8060,34110,0.05,W,1,0
8061,34111,0.05,W,1,0
8062,34112,0.05,W,1,0
8063,34113,0.05,W,1,0
8064,34114,0.05,W,1,0
8065,34115,0.05,W,1,0
8066,34116,0.05,W,1,0
8067,34117,0.05,W,1,0
8068,34118,0.05,W,1,0
8069,34119,0.05,W,1,0
8070,34120,0.05,W,1,0
8071,34121,0.05,W,1,0
8072,34122,0.05,W,1,0
8073,34123,0.05,W,1,0
8074,34124,0.05,W,1,0
8075,34125,0.05,W,1,0
8076,34126,0.05,W,1,0
8077,34127,0.05,W,1,0
8078,34128,0.05,W,1,0
8079,34129,0.05,W,1,0
8080,34130,0.05,W,1,0
8081,34131,0.05,W,1,0
8082,34132,0.05,W,1,0
8083,34133,0.05,W,1,0
8084,34134,0.05,W,1,0
8085,34135,0.05,W,1,0
8086,34136,0.05,W,1,0
8087,34137,0.05,W,1,0
8088,34138,0.05,W,1,0
8089,34139,0.05,W,1,0
8090,34140,0.05,W,1,0
8091,34141,0.05,W,1,0
8092,34142,0.05,W,1,0
8093,34143,0.05,W,1,0
8094,34144,0.05,W,1,0
8095,34145,0.05,W,1,0
8096,34146,0.05,W,1,0
8097,34147,0.05,W,1,0
8098,34148,0.05,W,1,0
8099,34149,0.05,W,1,0
8100,34150,0.05,W,1,0
8101,34151,0.05,W,1,0
8102,34152,0.05,W,1,0
8103,34153,0.05,W,1,0
8104,34154,0.05,W,1,0
8105,34155,0.05,W,1,0
8106,34156,0.05,W,1,0
8107,34157,0.05,W,1,0
8108,34158,0.05,W,1,0
8109,34159,0.05,W,1,0
8110,34160,0.05,W,1,0
8111,34161,0.05,W,1,0
8112,34162,0.05,W,1,0
8113,34163,0.05,W,1,0
8114,34164,0.05,W,1,0
8115,34165,0.05,W,1,0
8116,34166,0.05,W,1,0
8117,34167,0.05,W,1,0
8118,34168,0.05,W,1,0
8119,34169,0.05,W,1,0
8120,34170,0.05,W,1,0
8121,34171,0.05,W,1,0
8122,34172,0.05,W,1,0
8123,34173,0.05,W,1,0
8124,34174,0.05,W,1,0
8125,34175,0.05,W,1,0
8126,34176,0.05,W,1,0
8127,34177,0.05,W,1,0
8128,34178,0.05,W,1,0
8129,34179,0.05,W,1,0
8130,34180,0.05,W,1,0
8131,34181,0.05,W,1,0
8132,34182,0.05,W,1,0
8133,34183,0.05,W,1,0
8134,34184,0.05,W,1,0
8135,34185,0.05,W,1,0
8136,34186,0.05,W,1,0
8137,34187,0.05,W,1,0
8138,34188,0.05,W,1,0
8139,34189,0.05,W,1,0
8140,34190,0.05,W,1,0
8141,34191,0.05,W,1,0
8142,34192,0.05,W,1,0
8143,34193,0.05,W,1,0
8144,34194,0.05,W,1,0
8145,34195,0.05,W,1,0
8146,34196,0.05,W,1,0
8147,34197,0.05,W,1,0
8148,34198,0.05,W,1,0
8149,34199,0.05,W,1,0
8150,34200,0.05,W,1,0
8151,34201,0.05,W,1,0
8152,34202,0.05,W,1,0
8153,34203,0.05,W,1,0
8154,34204,0.05,W,1,0
8155,34205,0.05,W,1,0
8156,34206,0.05,W,1,0
8157,34207,0.05,W,1,0
8158,34208,0.05,W,1,0
8159,34209,0.05,W,1,0
8160,34210,0.05,W,1,0
8161,34211,0.05,W,1,0
8162,34212,0.05,W,1,0
8163,34213,0.05,W,1,0
8164,34214,0.05,W,1,0
8165,34215,0.05,W,1,0
8166,34216,0.05,W,1,0
8167,34217,0.05,W,1,0
8168,34218,0.05,W,1,0
8169,34219,0.05,W,1,0
8170,34220,0.05,W,1,0
8171,34221,0.05,W,1,0
8172,34222,0.05,W,1,0
8173,34223,0.05,W,1,0
8174,34224,0.05,W,1,0
8175,34225,0.05,W,1,0
8176,34226,0.05,W,1,0
8177,34227,0.05,W,1,0
8178,34228,0.05,W,1,0
8179,34229,0.05,W,1,0
8180,34230,0.05,W,1,0
8181,34231,0.05,W,1,0
8182,34232,0.05,W,1,0
8183,34233,0.05,W,1,0
8184,34234,0.05,W,1,0
8185,34235,0.05,W,1,0
8186,34236,0.05,W,1,0
8187,34237,0.05,W,1,0
8188,34238,0.05,W,1,0
8189,34239,0.05,W,1,0
8190,34240,0.05,W,1,0
8191,34241,0.05,W,1,0
8192,34242,0.05,W,1,0
8193,34243,0.05,W,1,0
8194,34244,0.05,W,1,0
8195,34245,0.05,W,1,0
8196,34246,0.05,W,1,0
8197,34247,0.05,W,1,0
8198,34248,0.05,W,1,0
8199,34249,0.05,W,1,0
8200,34250,0.05,W,1,0
8201,34251,0.05,W,1,0
8202,34252,0.05,W,1,0
8203,34253,0.05,W,1,0
8204,34254,0.05,W,1,0
8205,34255,0.05,W,1,0
8206,34256,0.05,W,1,0
8207,34257,0.05,W,1,0
8208,34258,0.05,W,1,0
8209,34259,0.05,W,1,0
8210,34260,0.05,W,1,0
8211,34261,0.05,W,1,0
8212,34262,0.05,W,1,0
8213,34263,0.05,W,1,0
8214,34264,0.05,W,1,0
8215,34265,0.05,W,1,0
8216,34266,0.05,W,1,0
8217,34267,0.05,W,1,0
8218,34268,0.05,W,1,0
8219,34269,0.05,W,1,0
8220,34270,0.05,W,1,0
8221,34271,0.05,W,1,0
8222,34272,0.05,W,1,0
8223,34273,0.05,W,1,0
8224,34274,0.05,W,1,0
8225,34275,0.05,W,1,0
8226,34276,0.05,W,1,0
8227,34277,0.05,W,1,0
8228,34278,0.05,W,1,0
8229,34279,0.05,W,1,0
8230,34280,0.05,W,1,0
8231,34281,0.05,W,1,0
8232,34282,0.05,W,1,0
8233,34283,0.05,W,1,0
8234,34284,0.05,W,1,0
8235,34285,0.05,W,1,0
8236,34286,0.05,W,1,0
8237,34287,0.05,W,1,0
8238,34288,0.05,W,1,0
8239,34289,0.05,W,1,0
8240,34290,0.05,W,1,0
8241,34291,0.05,W,1,0
8242,34292,0.05,W,1,0
8243,34293,0.05,W,1,0
8244,34294,0.05,W,1,0
8245,34295,0.05,W,1,0
8246,34296,0.05,W,1,0
8247,34297,0.05,W,1,0
8248,34298,0.05,W,1,0
8249,34299,0.05,W,1,0
8250,34300,0.05,W,1,0
8251,34301,0.05,W,1,0
8252,34302,0.05,W,1,0
8253,34303,0.05,W,1,0
8254,34304,0.05,W,1,0
8255,34305,0.05,W,1,0
8256,34306,0.05,W,1,0
8257,34307,0.05,W,1,0
8258,34308,0.05,W,1,0
8259,34309,0.05,W,1,0
8260,34310,0.05,W,1,0
8261,34311,0.05,W,1,0
8262,34312,0.05,W,1,0
8263,34313,0.05,W,1,0
8264,34314,0.05,W,1,0
8265,34315,0.05,W,1,0
8266,34316,0.05,W,1,0
8267,34317,0.05,W,1,0
8268,34318,0.05,W,1,0
8269,34319,0.05,W,1,0
8270,34320,0.05,W,1,0
8271,34321,0.05,W,1,0
8272,34322,0.05,W,1,0
8273,34323,0.05,W,1,0
8274,34324,0.05,W,1,0
8275,34325,0.05,W,1,0
8276,34326,0.05,W,1,0
8277,34327,0.05,W,1,0
8278,34328,0.05,W,1,0
8279,34329,0.05,W,1,0
8280,34330,0.05,W,1,0
8281,34331,0.05,W,1,0
8282,34332,0.05,W,1,0
